,X,Y
1374, 11331, 22665
1375, 1342, 2687
1376, 15684, 31371
1377, 17984, 35971
1378, 27217, 54437
1379, 2690, 5383
1380, 26737, 53477
1381, 10257, 20517
1382, 24086, 48175
1383, 6602, 13207
1384, 22548, 45099
1385, 26864, 53731
1386, 13150, 26303
1387, 1873, 3749
1388, 2435, 4873
1389, 17455, 34913
1390, 24131, 48265
1391, 9258, 18519
1392, 2447, 4897
1393, 28694, 57391
1394, 18175, 36353
1395, 441, 885
1396, 26862, 53727
1397, 28293, 56589
1398, 26622, 53247
1399, 17733, 35469
1400, 22283, 44569
1401, 20698, 41399
1402, 4664, 9331
1403, 19756, 39515
1404, 15580, 31163
1405, 29461, 58925
1406, 19389, 38781
1407, 28215, 56433
1408, 26148, 52299
1409, 29243, 58489
1410, 1889, 3781
1411, 29488, 58979
1412, 10779, 21561
1413, 25080, 50163
1414, 23995, 47993
1415, 5330, 10663
1416, 29467, 58937
1417, 1415, 2833
1418, 24217, 48437
1419, 6607, 13217
1420, 28316, 56635
1421, 4055, 8113
1422, 29814, 59631
1423, 14360, 28723
1424, 1074, 2151
1425, 12006, 24015
1426, 2142, 4287
1427, 7000, 14003
1428, 7157, 14317
1429, 26225, 52453
1430, 513, 1029
1431, 13505, 27013
1432, 11090, 22183
1433, 2208, 4419
1434, 22519, 45041
1435, 14348, 28699
1436, 25056, 50115
1437, 1308, 2619
1438, 1859, 3721
1439, 27067, 54137
1440, 1189, 2381
1441, 13714, 27431
1442, 24571, 49145
1443, 8866, 17735
1444, 26810, 53623
1445, 12604, 25211
1446, 855, 1713
1447, 11429, 22861
1448, 27900, 55803
1449, 26062, 52127
1450, 7687, 15377
1451, 23747, 47497
1452, 15365, 30733
1453, 5838, 11679
1454, 1738, 3479
1455, 3668, 7339
1456, 27227, 54457
1457, 21239, 42481
1458, 16700, 33403
1459, 25486, 50975
1460, 17638, 35279
1461, 22752, 45507
1462, 543, 1089
1463, 28494, 56991
1464, 25512, 51027
1465, 11993, 23989
1466, 190, 383
1467, 11286, 22575
1468, 21672, 43347
1469, 29205, 58413
1470, 20366, 40735
1471, 25681, 51365
1472, 29487, 58977
1473, 8463, 16929
1474, 566, 1135
1475, 28639, 57281
1476, 16183, 32369
1477, 25894, 51791
1478, 24737, 49477
1479, 27341, 54685
1480, 18721, 37445
1481, 8074, 16151
1482, 20561, 41125
1483, 18788, 37579
1484, 1446, 2895
1485, 15708, 31419
1486, 26614, 53231
1487, 28006, 56015
1488, 7696, 15395
1489, 5905, 11813
1490, 24895, 49793
1491, 8340, 16683
1492, 4266, 8535
1493, 24344, 48691
1494, 23792, 47587
1495, 6259, 12521
1496, 13685, 27373
1497, 25532, 51067
1498, 11573, 23149
1499, 26448, 52899
1500, 1516, 3035
1501, 10315, 20633
1502, 6709, 13421
1503, 2386, 4775
1504, 28714, 57431
1505, 6520, 13043
1506, 21739, 43481
1507, 9711, 19425
1508, 27771, 55545
1509, 24830, 49663
1510, 3121, 6245
1511, 3282, 6567
1512, 28400, 56803
1513, 7302, 14607
1514, 22558, 45119
1515, 22459, 44921
1516, 871, 1745
1517, 1691, 3385
1518, 28562, 57127
1519, 20439, 40881
1520, 17643, 35289
1521, 2556, 5115
1522, 23567, 47137
1523, 6001, 12005
1524, 20519, 41041
1525, 9826, 19655
1526, 8139, 16281
1527, 1977, 3957
1528, 14881, 29765
1529, 28738, 57479
1530, 515, 1033
1531, 7108, 14219
1532, 24357, 48717
1533, 10757, 21517
1534, 97, 197
1535, 3285, 6573
1536, 7678, 15359
1537, 22422, 44847
1538, 19905, 39813
1539, 987, 1977
1540, 21357, 42717
1541, 7180, 14363
1542, 13665, 27333
1543, 1082, 2167
1544, 10707, 21417
1545, 6793, 13589
1546, 7191, 14385
1547, 29646, 59295
1548, 4401, 8805
1549, 24161, 48325
1550, 3576, 7155
1551, 25645, 51293
1552, 29522, 59047
1553, 3711, 7425
1554, 10581, 21165
1555, 301, 605
1556, 791, 1585
1557, 28677, 57357
1558, 9944, 19891
1559, 18599, 37201
1560, 28436, 56875
1561, 1795, 3593
1562, 10192, 20387
1563, 28538, 57079
1564, 11945, 23893
1565, 3466, 6935
1566, 16074, 32151
1567, 6098, 12199
1568, 788, 1579
1569, 26673, 53349
1570, 26209, 52421
1571, 15530, 31063
1572, 1476, 2955
1573, 8599, 17201
1574, 23127, 46257
1575, 351, 705
1576, 10545, 21093
1577, 11098, 22199
1578, 1764, 3531
1579, 2167, 4337
1580, 12010, 24023
1581, 1384, 2771
1582, 589, 1181
1583, 3315, 6633
1584, 8623, 17249
1585, 23396, 46795
1586, 17593, 35189
1587, 2769, 5541
1588, 8689, 17381
1589, 4427, 8857
1590, 4673, 9349
1591, 6853, 13709
1592, 13750, 27503
1593, 855, 1713
1594, 19270, 38543
1595, 1864, 3731
1596, 15249, 30501
1597, 2035, 4073
1598, 5895, 11793
1599, 23553, 47109
1600, 2514, 5031
1601, 11281, 22565
1602, 7282, 14567
1603, 564, 1131
1604, 3578, 7159
1605, 4329, 8661
1606, 15675, 31353
1607, 15704, 31411
1608, 114, 231
1609, 13506, 27015
1610, 1836, 3675
1611, 18766, 37535
1612, 124, 251
1613, 9510, 19023
1614, 20412, 40827
1615, 24750, 49503
1616, 11369, 22741
1617, 1601, 3205
1618, 11746, 23495
1619, 21860, 43723
1620, 2573, 5149
1621, 29562, 59127
1622, 17963, 35929
1623, 29083, 58169
1624, 21360, 42723
1625, 21877, 43757
1626, 7435, 14873
1627, 20680, 41363
1628, 1686, 3375
1629, 14104, 28211
1630, 25456, 50915
1631, 18923, 37849
1632, 161, 325
1633, 22525, 45053
1634, 29085, 58173
1635, 20242, 40487
1636, 23398, 46799
1637, 7496, 14995
1638, 25654, 51311
1639, 26142, 52287
1640, 9981, 19965
1641, 28809, 57621
1642, 3991, 7985
1643, 7881, 15765
1644, 19917, 39837
1645, 1508, 3019
1646, 15722, 31447
1647, 10728, 21459
1648, 21480, 42963
1649, 19823, 39649
1650, 26745, 53493
1651, 190, 383
1652, 4482, 8967
1653, 5083, 10169
1654, 27328, 54659
1655, 29874, 59751
1656, 29096, 58195
1657, 5719, 11441
1658, 20935, 41873
1659, 28274, 56551
1660, 2351, 4705
1661, 3505, 7013
1662, 19759, 39521
1663, 1559, 3121
1664, 6634, 13271
1665, 29886, 59775
1666, 27530, 55063
1667, 21178, 42359
1668, 22048, 44099
1669, 3581, 7165
1670, 6512, 13027
1671, 12904, 25811
1672, 780, 1563
1673, 27767, 55537
1674, 5839, 11681
1675, 14882, 29767
1676, 711, 1425
1677, 1001, 2005
1678, 22146, 44295
1679, 26408, 52819
1680, 15508, 31019
1681, 1061, 2125
1682, 1781, 3565
1683, 72, 147
1684, 15674, 31351
1685, 950, 1903
1686, 27688, 55379
1687, 2657, 5317
1688, 7623, 15249
1689, 15811, 31625
1690, 8739, 17481
1691, 19324, 38651
1692, 8627, 17257
1693, 26422, 52847
1694, 16745, 33493
1695, 26893, 53789
1696, 27667, 55337
1697, 24348, 48699
1698, 5088, 10179
1699, 1383, 2769
1700, 5391, 10785
1701, 15951, 31905
1702, 27408, 54819
1703, 6078, 12159
1704, 13206, 26415
1705, 2643, 5289
1706, 6009, 12021
1707, 19297, 38597
1708, 12113, 24229
1709, 3967, 7937
1710, 27178, 54359
1711, 19191, 38385
1712, 28373, 56749
1713, 9821, 19645
1714, 29839, 59681
1715, 20744, 41491
1716, 13852, 27707
1717, 26707, 53417
1718, 1371, 2745
1719, 8640, 17283
1720, 18742, 37487
1721, 6018, 12039
1722, 19142, 38287
1723, 20976, 41955
1724, 10044, 20091
1725, 15854, 31711
1726, 29001, 58005
1727, 2598, 5199
1728, 29062, 58127
1729, 18399, 36801
1730, 792, 1587
1731, 24094, 48191
1732, 21277, 42557
1733, 7560, 15123
1734, 11070, 22143
1735, 16296, 32595
1736, 1859, 3721
1737, 2743, 5489
1738, 4160, 8323
1739, 348, 699
1740, 1874, 3751
1741, 11500, 23003
1742, 2954, 5911
1743, 15324, 30651
1744, 22291, 44585
1745, 3805, 7613
1746, 24927, 49857
1747, 1145, 2293
1748, 18704, 37411
1749, 1481, 2965
1750, 2576, 5155
1751, 7880, 15763
1752, 18780, 37563
1753, 17244, 34491
1754, 3162, 6327
1755, 24533, 49069
1756, 8113, 16229
1757, 8226, 16455
1758, 20980, 41963
1759, 2425, 4853
1760, 2217, 4437
1761, 13263, 26529
1762, 10857, 21717
1763, 18409, 36821
1764, 28465, 56933
1765, 12015, 24033
1766, 28708, 57419
1767, 1967, 3937
1768, 23099, 46201
1769, 22265, 44533
1770, 969, 1941
1771, 21421, 42845
1772, 25268, 50539
1773, 29817, 59637
1774, 4556, 9115
1775, 21599, 43201
1776, 17846, 35695
1777, 27758, 55519
1778, 22076, 44155
1779, 21600, 43203
1780, 26366, 52735
1781, 2289, 4581
1782, 21215, 42433
1783, 28208, 56419
1784, 22432, 44867
1785, 13592, 27187
1786, 11140, 22283
1787, 18228, 36459
1788, 13561, 27125
1789, 12314, 24631
1790, 7317, 14637
1791, 1742, 3487
1792, 29670, 59343
1793, 1668, 3339
1794, 16364, 32731
1795, 8655, 17313
1796, 27699, 55401
1797, 2507, 5017
1798, 5095, 10193
1799, 346, 695
1800, 14423, 28849
1801, 27986, 55975
1802, 911, 1825
1803, 28363, 56729
1804, 15710, 31423
1805, 4718, 9439
1806, 6165, 12333
1807, 25352, 50707
1808, 28454, 56911
1809, 16856, 33715
1810, 27342, 54687
1811, 14903, 29809
1812, 9422, 18847
1813, 29572, 59147
1814, 20769, 41541
1815, 15232, 30467
1816, 4460, 8923
1817, 13440, 26883
1818, 28910, 57823
1819, 19988, 39979
1820, 13566, 27135
1821, 9246, 18495
1822, 20050, 40103
1823, 2622, 5247
1824, 22948, 45899
1825, 19541, 39085
1826, 21112, 42227
1827, 16089, 32181
1828, 28940, 57883
1829, 22885, 45773
1830, 13490, 26983
1831, 29234, 58471
1832, 26157, 52317
1833, 29882, 59767
1834, 1176, 2355
1835, 18415, 36833
1836, 14136, 28275
1837, 18195, 36393
1838, 2144, 4291
1839, 27232, 54467
1840, 27595, 55193
1841, 26083, 52169
1842, 15038, 30079
1843, 773, 1549
1844, 15208, 30419
1845, 12279, 24561
1846, 17662, 35327
1847, 26177, 52357
1848, 759, 1521
1849, 23898, 47799
1850, 10560, 21123
1851, 11901, 23805
1852, 4519, 9041
1853, 18038, 36079
1854, 10323, 20649
1855, 28752, 57507
1856, 17482, 34967
1857, 9851, 19705
1858, 2694, 5391
1859, 26125, 52253
1860, 18594, 37191
1861, 23813, 47629
1862, 13483, 26969
1863, 21438, 42879
1864, 5926, 11855
1865, 29433, 58869
1866, 5516, 11035
1867, 21280, 42563
1868, 5162, 10327
1869, 26287, 52577
1870, 25954, 51911
1871, 8430, 16863
1872, 14350, 28703
1873, 855, 1713
1874, 26036, 52075
1875, 20322, 40647
1876, 1973, 3949
1877, 18325, 36653
1878, 12957, 25917
1879, 506, 1015
1880, 28984, 57971
1881, 8047, 16097
1882, 9505, 19013
1883, 5752, 11507
1884, 24796, 49595
1885, 57, 117
1886, 12225, 24453
1887, 24364, 48731
1888, 8770, 17543
1889, 24302, 48607
1890, 26957, 53917
1891, 21109, 42221
1892, 25054, 50111
1893, 26610, 53223
1894, 14842, 29687
1895, 21382, 42767
1896, 25258, 50519
1897, 16854, 33711
1898, 24245, 48493
1899, 822, 1647
1900, 15388, 30779
1901, 22924, 45851
1902, 14006, 28015
1903, 28986, 57975
1904, 13397, 26797
1905, 6395, 12793
1906, 3927, 7857
1907, 29895, 59793
1908, 2715, 5433
1909, 22437, 44877
1910, 25127, 50257
1911, 22067, 44137
1912, 17929, 35861
1913, 16007, 32017
1914, 14650, 29303
1915, 10251, 20505
1916, 23685, 47373
1917, 9024, 18051
1918, 11716, 23435
1919, 4235, 8473
1920, 17907, 35817
1921, 7798, 15599
1922, 13542, 27087
1923, 13081, 26165
1924, 20392, 40787
1925, 24950, 49903
1926, 11976, 23955
1927, 21266, 42535
1928, 17442, 34887
1929, 3866, 7735
1930, 27624, 55251
1931, 5065, 10133
1932, 15094, 30191
1933, 7152, 14307
1934, 7346, 14695
1935, 1181, 2365
1936, 9481, 18965
1937, 1128, 2259
1938, 24400, 48803
1939, 4459, 8921
1940, 26883, 53769
1941, 4462, 8927
1942, 24515, 49033
1943, 24180, 48363
1944, 9217, 18437
1945, 21098, 42199
1946, 15923, 31849
1947, 1041, 2085
1948, 25227, 50457
1949, 22084, 44171
1950, 12163, 24329
1951, 1987, 3977
1952, 26053, 52109
1953, 25051, 50105
1954, 3113, 6229
1955, 11007, 22017
1956, 18665, 37333
1957, 17623, 35249
1958, 16701, 33405
1959, 26603, 53209
1960, 6900, 13803
1961, 23693, 47389
1962, 22479, 44961
1963, 34, 71
1964, 16544, 33091
1965, 15908, 31819
1966, 1662, 3327
1967, 3374, 6751
1968, 12947, 25897
1969, 19446, 38895
1970, 326, 655
1971, 16983, 33969
1972, 27606, 55215
1973, 14905, 29813
1974, 1642, 3287
1975, 19014, 38031
1976, 7304, 14611
1977, 18143, 36289
1978, 4275, 8553
1979, 5151, 10305
1980, 29908, 59819
1981, 10426, 20855
1982, 1575, 3153
1983, 20719, 41441
1984, 7200, 14403
1985, 1204, 2411
1986, 7357, 14717
1987, 20785, 41573
1988, 10375, 20753
1989, 8542, 17087
1990, 25472, 50947
1991, 23448, 46899
1992, 10890, 21783
1993, 2759, 5521
1994, 16658, 33319
1995, 24840, 49683
1996, 8450, 16903
1997, 25712, 51427
1998, 10051, 20105
1999, 12773, 25549
2000, 26969, 53941
2001, 2781, 5565
2002, 9442, 18887
2003, 6289, 12581
2004, 2762, 5527
2005, 11086, 22175
2006, 18900, 37803
2007, 2048, 4099
2008, 9478, 18959
2009, 23471, 46945
2010, 4450, 8903
2011, 383, 769
2012, 14665, 29333
2013, 18669, 37341
2014, 18135, 36273
2015, 27908, 55819
2016, 26476, 52955
2017, 2907, 5817
2018, 6219, 12441
2019, 12471, 24945
2020, 28012, 56027
2021, 6739, 13481
2022, 19386, 38775
2023, 11169, 22341
2024, 6731, 13465
2025, 8992, 17987
2026, 19033, 38069
2027, 3828, 7659
2028, 21509, 43021
2029, 18203, 36409
2030, 249, 501
2031, 8827, 17657
2032, 14789, 29581
2033, 1301, 2605
2034, 2204, 4411
2035, 6435, 12873
2036, 13913, 27829
2037, 20981, 41965
2038, 8856, 17715
2039, 3771, 7545
2040, 5859, 11721
2041, 9378, 18759
2042, 9450, 18903
2043, 4856, 9715
2044, 1186, 2375
2045, 1012, 2027
2046, 19132, 38267
2047, 26044, 52091
2048, 10769, 21541
2049, 3846, 7695
2050, 13434, 26871
2051, 18583, 37169
2052, 14974, 29951
2053, 26366, 52735
2054, 29714, 59431
2055, 2447, 4897
2056, 110, 223
2057, 17360, 34723
2058, 6731, 13465
2059, 11036, 22075
2060, 95, 193
2061, 12911, 25825
2062, 11863, 23729
2063, 19831, 39665
2064, 782, 1567
2065, 23909, 47821
2066, 17323, 34649
2067, 15636, 31275
2068, 17370, 34743
2069, 12150, 24303
2070, 8718, 17439
2071, 19053, 38109
2072, 12168, 24339
2073, 2432, 4867
2074, 13296, 26595
2075, 20226, 40455
2076, 9304, 18611
2077, 4006, 8015
2078, 12030, 24063
2079, 926, 1855
2080, 10871, 21745
2081, 20909, 41821
2082, 10995, 21993
2083, 3035, 6073
2084, 22183, 44369
2085, 21158, 42319
2086, 6833, 13669
2087, 23272, 46547
2088, 11245, 22493
2089, 13262, 26527
2090, 23440, 46883
2091, 21898, 43799
2092, 17801, 35605
2093, 1714, 3431
2094, 20214, 40431
2095, 21857, 43717
2096, 23851, 47705
2097, 2711, 5425
2098, 12840, 25683
2099, 29037, 58077
2100, 356, 715
2101, 22808, 45619
2102, 10335, 20673
2103, 12241, 24485
2104, 4187, 8377
2105, 17937, 35877
2106, 11039, 22081
2107, 1238, 2479
2108, 19137, 38277
2109, 396, 795
2110, 21700, 43403
2111, 17202, 34407
2112, 4871, 9745
2113, 29722, 59447
2114, 14686, 29375
2115, 24971, 49945
2116, 11470, 22943
2117, 15509, 31021
2118, 16830, 33663
2119, 14647, 29297
2120, 4255, 8513
2121, 6371, 12745
2122, 15569, 31141
2123, 8774, 17551
2124, 10204, 20411
2125, 14381, 28765
2126, 6957, 13917
2127, 4290, 8583
2128, 1270, 2543
2129, 22385, 44773
2130, 2282, 4567
2131, 5941, 11885
2132, 27617, 55237
2133, 757, 1517
2134, 22963, 45929
2135, 29292, 58587
2136, 16069, 32141
2137, 27165, 54333
2138, 1516, 3035
2139, 635, 1273
2140, 8951, 17905
2141, 11438, 22879
2142, 24886, 49775
2143, 21761, 43525
2144, 29223, 58449
2145, 27412, 54827
2146, 8546, 17095
2147, 9389, 18781
2148, 19419, 38841
2149, 6161, 12325
2150, 12130, 24263
2151, 29185, 58373
2152, 23324, 46651
2153, 27863, 55729
2154, 28854, 57711
2155, 6486, 12975
2156, 9326, 18655
2157, 20264, 40531
2158, 6693, 13389
2159, 2593, 5189
2160, 28678, 57359
2161, 25276, 50555
2162, 2970, 5943
2163, 884, 1771
2164, 9272, 18547
2165, 18915, 37833
2166, 7729, 15461
2167, 1176, 2355
2168, 9263, 18529
2169, 22891, 45785
2170, 6290, 12583
2171, 2553, 5109
2172, 1760, 3523
2173, 17348, 34699
2174, 15742, 31487
2175, 7570, 15143
2176, 14912, 29827
2177, 2610, 5223
2178, 10407, 20817
2179, 9291, 18585
2180, 26293, 52589
2181, 27747, 55497
2182, 28101, 56205
2183, 1744, 3491
2184, 9931, 19865
2185, 2114, 4231
2186, 11750, 23503
2187, 14020, 28043
2188, 26409, 52821
2189, 26603, 53209
2190, 5893, 11789
2191, 6, 15
2192, 707, 1417
2193, 7999, 16001
2194, 479, 961
2195, 2563, 5129
2196, 28497, 56997
2197, 8091, 16185
2198, 8706, 17415
2199, 24940, 49883
2200, 3583, 7169
2201, 19396, 38795
2202, 1783, 3569
2203, 20825, 41653
2204, 29798, 59599
2205, 25158, 50319
2206, 5825, 11653
2207, 13677, 27357
2208, 16827, 33657
2209, 19917, 39837
2210, 6358, 12719
2211, 9068, 18139
2212, 21574, 43151
2213, 21715, 43433
2214, 19214, 38431
2215, 11563, 23129
2216, 29462, 58927
2217, 27771, 55545
2218, 12042, 24087
2219, 27288, 54579
2220, 16372, 32747
2221, 12989, 25981
2222, 8438, 16879
2223, 25849, 51701
2224, 1429, 2861
2225, 21444, 42891
2226, 14178, 28359
2227, 18297, 36597
2228, 13844, 27691
2229, 24212, 48427
2230, 21837, 43677
2231, 944, 1891
2232, 11679, 23361
2233, 19696, 39395
2234, 8835, 17673
2235, 674, 1351
2236, 3440, 6883
2237, 17019, 34041
2238, 24106, 48215
2239, 26907, 53817
2240, 17150, 34303
2241, 18205, 36413
2242, 16279, 32561
2243, 22809, 45621
2244, 3957, 7917
2245, 168, 339
2246, 22886, 45775
2247, 20123, 40249
2248, 9060, 18123
2249, 12220, 24443
2250, 13001, 26005
2251, 6360, 12723
2252, 8886, 17775
2253, 29672, 59347
2254, 2848, 5699
2255, 24451, 48905
2256, 9444, 18891
2257, 6929, 13861
2258, 1690, 3383
2259, 3406, 6815
2260, 1385, 2773
2261, 24, 51
2262, 27707, 55417
2263, 17325, 34653
2264, 6261, 12525
2265, 15543, 31089
2266, 3151, 6305
2267, 15324, 30651
2268, 6117, 12237
2269, 12972, 25947
2270, 18654, 37311
2271, 14627, 29257
2272, 23667, 47337
2273, 12314, 24631
2274, 28305, 56613
2275, 28761, 57525
2276, 14122, 28247
2277, 13100, 26203
2278, 28404, 56811
2279, 2215, 4433
2280, 2542, 5087
2281, 4347, 8697
2282, 1692, 3387
2283, 6542, 13087
2284, 10073, 20149
2285, 946, 1895
2286, 27818, 55639
2287, 18987, 37977
2288, 28952, 57907
2289, 25584, 51171
2290, 8896, 17795
2291, 138, 279
2292, 3640, 7283
2293, 4461, 8925
2294, 24308, 48619
2295, 1066, 2135
2296, 18411, 36825
2297, 20193, 40389
2298, 15923, 31849
2299, 3855, 7713
2300, 2175, 4353
2301, 5409, 10821
2302, 20488, 40979
2303, 23053, 46109
2304, 4225, 8453
2305, 8587, 17177
2306, 1597, 3197
2307, 2100, 4203
2308, 3661, 7325
2309, 17317, 34637
2310, 9697, 19397
2311, 11479, 22961
2312, 12714, 25431
2313, 11777, 23557
2314, 20666, 41335
2315, 14529, 29061
2316, 2500, 5003
2317, 20068, 40139
2318, 8381, 16765
2319, 13178, 26359
2320, 24217, 48437
2321, 28966, 57935
2322, 1004, 2011
2323, 6598, 13199
2324, 9577, 19157
2325, 13276, 26555
2326, 27039, 54081
2327, 1391, 2785
2328, 6503, 13009
2329, 2869, 5741
2330, 16598, 33199
2331, 580, 1163
2332, 19637, 39277
2333, 24610, 49223
2334, 12494, 24991
2335, 13410, 26823
2336, 17807, 35617
2337, 2106, 4215
2338, 16338, 32679
2339, 13234, 26471
2340, 1687, 3377
2341, 7516, 15035
2342, 23636, 47275
2343, 16563, 33129
2344, 19057, 38117
2345, 870, 1743
2346, 1804, 3611
2347, 13946, 27895
2348, 10719, 21441
2349, 21573, 43149
2350, 18048, 36099
2351, 24055, 48113
2352, 17872, 35747
2353, 22910, 45823
2354, 1477, 2957
2355, 1657, 3317
2356, 17380, 34763
2357, 7341, 14685
2358, 3173, 6349
2359, 1908, 3819
2360, 20051, 40105
2361, 19836, 39675
2362, 8417, 16837
2363, 3971, 7945
2364, 14047, 28097
2365, 7671, 15345
2366, 27736, 55475
2367, 25769, 51541
2368, 17927, 35857
2369, 9453, 18909
2370, 6505, 13013
2371, 1196, 2395
2372, 2686, 5375
2373, 16281, 32565
2374, 13430, 26863
2375, 2196, 4395
2376, 15579, 31161
2377, 13953, 27909
2378, 19706, 39415
2379, 18112, 36227
2380, 2962, 5927
2381, 10655, 21313
2382, 16668, 33339
2383, 16426, 32855
2384, 25379, 50761
2385, 1983, 3969
2386, 26500, 53003
2387, 15580, 31163
2388, 1681, 3365
2389, 5416, 10835
2390, 2925, 5853
2391, 21234, 42471
2392, 3094, 6191
